,0,1,2,3,4,5,6,7,8,9
race_Other,-0.014383646485308885,-0.007607862096948603,0.01081203622316813,0.00990592594353732,0.02518572799218052,-0.023596282193481775,-0.014430661860811458,-0.00796187383916082,0.010531811476814873,-0.0013972314984206737
race_White,0.2981919336717868,-0.2201901249848052,-0.0672687026734908,-0.2110391925953295,-0.5998899162802818,0.09430727906313256,-0.0005567429166600004,-0.03843124179385122,0.08225760680653496,0.0008205430413000428
payer_Medicaid,-0.22788595113447901,0.20553757275307535,0.09637913788966912,-0.03276009026881382,-0.10546010455473452,-0.32158699023718235,0.24495587126354282,0.3040502839818537,0.3318849405162695,0.016828355171502284
payer_Medicare,0.2958449155451295,0.3099884425084005,-0.2122277402642306,-0.004299683819702256,-0.05335841512908657,-0.12509892895554764,-0.19097015057662178,-0.19258285525445,-0.2631603558042712,-0.026877841073352678
payer_No charge,-0.004126285060004597,-3.073386117541745e-05,0.0018307309862731515,-1.3579044240029693e-05,0.0027643278815121736,-0.010328542934132608,-0.006581554417077508,-0.005852933740314227,0.00462527888082787,0.001097305147290091
payer_Other,-0.002358585537976794,-0.0045834202551959,1.0019983370049634e-05,-0.002413640129216529,-0.005085578552153696,-0.02946488820682568,0.002201610247746716,0.0032288220098946776,-0.009128989674753934,0.0032697027207019267
payer_Private insurance,-0.020149867917769085,-0.5214421359955469,0.07028505353705466,0.037032308651738476,0.14453705768666833,0.5924005965456297,0.0034307832884724913,-0.03990259144597104,-0.06298726894765026,0.0034036773593530975
payer_Self-pay,-0.04132422589489987,0.010530274850442218,0.043722797867863684,0.002454684610234212,0.01660271266779431,-0.10592124621194152,-0.05303655980606277,-0.06894072555101297,-0.0012336049704221158,0.0022788006745054837
age,0.14463208468561062,0.07053313130756383,-0.08142393251095467,0.011414726668774099,0.021137913048386355,-0.0011143131887794207,-0.04516860571503973,-0.047645434506602365,-0.06610831313358996,0.0018564067630783422
median_zip_income,0.048463503031339,-0.11780082202182342,-0.00979783867152598,0.008372248889028431,0.001975498024470221,-0.02154558274263829,-0.07939467957913053,-0.09237456131043292,0.07859777562313087,-0.007167230456502918
CMDF CCI,0.031256614667008215,0.03343359013354647,-0.017262488958158104,0.004599389229486714,0.01047131250541045,0.017682331649325617,0.004350632045355727,0.0033652560270939595,0.02185612894773985,0.0006857554348362909
systemic hypertension,0.32523286612651,0.30543907211872456,-0.2252879855247044,0.06488626460220455,0.1633900160376139,0.26579208432171897,0.048563602516195195,-0.005967137569449411,0.20872072569496702,0.0326311779172376
obesity,-0.004636111721069045,0.014822620973802584,-0.06266892321435424,0.010614654239042553,0.032568245340203056,0.252273454769956,0.19382525093454162,0.21133936921873403,0.5503678469081308,-0.06107976065193295
aspirin,0.1170392985296234,0.07247513038088925,-0.04828291900964563,0.012998962761561622,-0.004160320216560831,0.039755635726165195,-0.0014781418324314511,-0.015135985839907195,0.01146673148322393,-0.014041308365828732
nicotine dependence,0.11438249214598623,0.14574302632426958,0.060650595187943426,-0.11681377947610047,-0.23571131151219343,0.12472734654953005,0.44775432579879587,0.49167441066697337,-0.4565016203982674,-0.009305321567402023
hyperlipidemia,0.26697021012582306,0.19193768267918085,-0.1593408952889338,0.033563351880261855,0.05438593268243065,0.1366611162954985,-0.02540733158818686,-0.015286769769643112,0.19624263817005624,0.022803305237015757
diabetes mellitus,0.13755070532815394,0.15939947472094873,-0.09681487135962313,0.04935210363180631,0.12310428201611105,0.13651121085817897,0.025802860073296997,0.02019045649533916,0.2152470361341829,-0.009966817286320167
ischemic heart disease,0.1474928067055809,0.11827553529237281,-0.04225037515940495,0.007358290393661682,0.00664266444751593,0.035420732713383245,-0.019279136160316714,-0.018095411029427574,0.02206759924287722,0.008779346581108197
alcohol-related disorders,0.0067339870534559735,0.018242823443609356,0.019504438802268605,-0.00829422384633415,-0.00649324425430345,0.0039892919892554595,0.015467713332512978,0.018175839574811923,-0.01259571490734719,0.004435739016118191
mood disorders,0.03015054956413035,0.03618544673860138,-0.10331379668583554,-0.0583995979504992,-0.1673943471671531,0.10558358634553282,0.14268556981828764,0.12845517859172345,0.07754252132179158,0.011783220721801648
pregnant,-0.003764505661880512,0.00045090686137300227,-0.0006270630952642309,0.00012778368365495447,-0.0003413083076560802,-0.0026574283832120453,0.0013537340427447694,0.0009471184872695713,0.0019666469255401452,-0.000323297644051287
